App name,Date,Time,Duration
Google,12/28/18,23:48:32,00:00:01
Instagram,12/28/18,23:48:33,00:00:08
Google,12/28/18,23:48:41,00:00:01
Screen off (locked),12/28/18,23:48:42,00:01:02
Screen on (locked),12/28/18,23:49:44,00:00:01
Screen on (unlocked),12/28/18,23:49:45,00:00:00
Google,12/28/18,23:49:46,00:00:01
WhatsApp,12/28/18,23:49:46,00:00:21
Google,12/28/18,23:50:07,00:00:22
WhatsApp,12/28/18,23:50:29,00:00:04
Google,12/28/18,23:50:33,00:00:01
Instagram,12/28/18,23:50:33,00:00:29
Google,12/28/18,23:51:02,00:00:01
Screen off (locked),12/28/18,23:51:04,00:05:12
Screen on (locked),12/28/18,23:56:16,00:00:02
Screen on (unlocked),12/28/18,23:56:18,00:00:02
Screen off (locked),12/28/18,23:56:20,00:00:04
Screen on (locked),12/28/18,23:56:24,00:00:08
Screen off (locked),12/28/18,23:56:31,00:01:12
Screen on (locked),12/28/18,23:57:44,00:00:02
Screen on (unlocked),12/28/18,23:57:45,00:00:00
Google,12/28/18,23:57:45,00:00:01
WhatsApp,12/28/18,23:57:46,00:00:06
Google,12/28/18,23:57:52,00:00:02
Screen off (locked),12/28/18,23:57:53,00:00:49
Screen on (locked),12/28/18,23:58:42,00:00:02
Screen on (unlocked),12/28/18,23:58:44,00:00:00
Google,12/28/18,23:58:45,00:00:03
WhatsApp,12/28/18,23:58:47,00:01:12
WhatsApp,12/29/18,00:00:00,00:02:44
Google,12/29/18,00:02:44,00:00:01
Screen off (locked),12/29/18,00:02:45,00:00:26
Screen on (locked),12/29/18,00:03:11,00:00:02
Screen on (unlocked),12/29/18,00:03:13,00:00:00
Google,12/29/18,00:03:13,00:00:01
WhatsApp,12/29/18,00:03:14,00:01:20
Screen off (locked),12/29/18,00:04:34,00:00:35
Screen on (locked),12/29/18,00:05:09,00:00:44
Screen on (unlocked),12/29/18,00:05:53,00:00:00
WhatsApp,12/29/18,00:05:53,00:01:01
Google,12/29/18,00:06:54,00:00:03
Screen off (locked),12/29/18,00:06:57,00:48:06
Screen on (locked),12/29/18,00:55:03,00:00:03
Screen off (locked),12/29/18,00:55:06,02:38:49
Screen on (locked),12/29/18,03:33:55,00:00:03
Screen on (unlocked),12/29/18,03:33:58,00:00:02
Google,12/29/18,03:34:00,00:00:02
WhatsApp,12/29/18,03:34:02,00:00:18
Google,12/29/18,03:34:20,00:00:02
Screen off (locked),12/29/18,03:34:21,00:00:11
Screen off,12/29/18,03:34:32,00:00:00
Screen on (unlocked),12/29/18,03:34:33,00:00:01
Google,12/29/18,03:34:34,00:00:01
Instagram,12/29/18,03:34:35,00:03:14
Google,12/29/18,03:37:49,00:00:01
Screen off (locked),12/29/18,03:37:50,00:00:45
Screen on (locked),12/29/18,03:38:35,00:00:01
Screen on (unlocked),12/29/18,03:38:36,00:00:00
Google,12/29/18,03:38:37,00:00:07
Instagram,12/29/18,03:38:43,00:01:37
Google,12/29/18,03:40:22,00:00:07
Clock,12/29/18,03:40:29,00:00:11
Google,12/29/18,03:40:42,00:00:03
Screen off (locked),12/29/18,03:40:45,00:00:06
Screen on (locked),12/29/18,03:40:51,00:00:14
Screen off (locked),12/29/18,03:41:05,07:18:56
Screen on (locked),12/29/18,11:00:01,00:00:02
Clock,12/29/18,11:00:03,00:08:53
Screen on (unlocked),12/29/18,11:08:56,00:00:00
Google,12/29/18,11:08:56,00:00:11
Screen off (locked),12/29/18,11:09:07,00:04:54
Screen on (locked),12/29/18,11:14:01,00:00:01
Clock,12/29/18,11:14:02,00:00:07
Screen off (locked),12/29/18,11:14:09,00:00:04
Screen on (locked),12/29/18,11:14:13,00:00:01
Clock,12/29/18,11:14:13,00:00:12
Screen off (locked),12/29/18,11:14:25,00:14:36
Screen on (locked),12/29/18,11:29:01,00:00:02
Clock,12/29/18,11:29:03,00:00:29
Screen off (locked),12/29/18,11:29:32,00:09:25
Screen on (locked),12/29/18,11:38:56,00:00:05
Screen on (unlocked),12/29/18,11:39:02,00:00:00
Google,12/29/18,11:39:02,00:00:04
Messages,12/29/18,11:39:05,00:00:07
Google,12/29/18,11:39:12,00:00:01
Screen off (locked),12/29/18,11:39:13,00:15:13
Screen on (locked),12/29/18,11:54:26,00:00:01
Google,12/29/18,11:54:27,00:00:00
Screen on (unlocked),12/29/18,11:54:27,00:00:26
Chrome,12/29/18,11:54:53,00:00:20
Google,12/29/18,11:55:14,00:00:02
Messenger,12/29/18,11:55:16,00:02:38
WhatsApp,12/29/18,11:57:55,00:00:09
WhatsApp,12/29/18,11:58:05,00:00:05
Messenger,12/29/18,11:58:10,00:00:02
WhatsApp,12/29/18,11:58:12,00:00:01
Google,12/29/18,11:58:18,00:00:01
Messenger,12/29/18,11:58:20,00:00:51
Snapchat,12/29/18,11:59:10,00:00:23
Google,12/29/18,11:59:33,00:00:03
Messenger,12/29/18,11:59:36,00:03:32
Google,12/29/18,12:03:08,00:00:03
Screen off (locked),12/29/18,12:03:11,00:00:10
Screen on (locked),12/29/18,12:03:20,00:00:00
Screen on (unlocked),12/29/18,12:03:21,00:00:00
Google,12/29/18,12:03:21,00:00:12
Screen off (locked),12/29/18,12:03:33,00:00:34
Screen on (locked),12/29/18,12:04:07,00:00:03
Screen on (unlocked),12/29/18,12:04:09,00:00:00
Google,12/29/18,12:04:10,00:00:01
Instagram,12/29/18,12:04:11,00:00:01
WhatsApp,12/29/18,12:04:12,00:00:51
Google,12/29/18,12:05:03,00:00:24
Instagram,12/29/18,12:05:27,00:02:11
Google,12/29/18,12:07:37,00:00:01
Chrome,12/29/18,12:07:38,00:00:04
Google,12/29/18,12:07:42,00:00:10
Instagram,12/29/18,12:07:52,00:00:01
Google,12/29/18,12:07:53,00:00:03
Screen off (locked),12/29/18,12:07:56,00:01:45
Screen on (locked),12/29/18,12:09:41,00:00:02
Screen on (unlocked),12/29/18,12:09:43,00:00:00
Google,12/29/18,12:09:43,00:00:01
Instagram,12/29/18,12:09:44,00:02:25
Google,12/29/18,12:12:09,00:00:02
Screen off (locked),12/29/18,12:12:11,00:02:46
Screen on (locked),12/29/18,12:14:57,00:00:02
Screen off (locked),12/29/18,12:14:59,00:02:20
Screen on (unlocked),12/29/18,12:17:19,00:00:01
Google,12/29/18,12:17:20,00:00:04
Google Pay,12/29/18,12:17:24,00:00:37
Google,12/29/18,12:18:01,00:00:02
Screen off (locked),12/29/18,12:18:03,00:07:19
Screen on (locked),12/29/18,12:25:22,00:00:04
Screen off (locked),12/29/18,12:25:26,00:26:47
Screen on (locked),12/29/18,12:52:13,00:00:03
Screen off (locked),12/29/18,12:52:15,00:00:55
Screen off,12/29/18,12:53:11,00:00:02
Screen on (unlocked),12/29/18,12:53:13,00:00:01
Google,12/29/18,12:53:13,00:00:01
Twitter,12/29/18,12:53:15,00:06:09
Google,12/29/18,12:59:27,00:00:06
Uber,12/29/18,12:59:33,00:00:05
Google,12/29/18,12:59:39,00:00:01
Google Play Store,12/29/18,12:59:41,00:01:32
Snapchat,12/29/18,13:01:12,00:00:02
OlaCabs,12/29/18,13:01:15,00:00:51
Screen off,12/29/18,13:02:06,00:00:07
Screen on (unlocked),12/29/18,13:02:13,00:00:01
OlaCabs,12/29/18,13:02:14,00:00:11
Google Play services,12/29/18,13:02:25,00:00:06
Snapchat,12/29/18,13:02:30,00:00:35
Google,12/29/18,13:03:05,00:00:02
Screen off (locked),12/29/18,13:03:07,00:00:37
Screen on (unlocked),12/29/18,13:03:43,00:00:01
Google,12/29/18,13:03:44,00:00:01
Instagram,12/29/18,13:03:45,00:00:46
Google,12/29/18,13:04:31,00:00:01
Screen off (locked),12/29/18,13:04:32,00:07:31
Screen on (locked),12/29/18,13:12:03,00:00:00
Screen on (unlocked),12/29/18,13:12:04,00:00:03
Instagram,12/29/18,13:12:06,00:00:10
Google,12/29/18,13:12:16,00:00:05
ColorNote,12/29/18,13:12:21,00:02:27
Google,12/29/18,13:14:48,00:00:02
Instagram,12/29/18,13:14:50,00:00:48
Google,12/29/18,13:15:38,00:00:34
Instagram,12/29/18,13:16:12,00:01:10
Google,12/29/18,13:17:22,00:01:03
Screen off,12/29/18,13:18:25,00:05:58
Screen on (locked),12/29/18,13:24:23,00:00:02
Screen on (unlocked),12/29/18,13:24:25,00:00:03
Gmail,12/29/18,13:24:28,00:00:07
Google,12/29/18,13:24:35,00:00:02
Screen off (locked),12/29/18,13:24:37,00:04:41
Screen on (locked),12/29/18,13:29:18,00:00:02
Screen on (unlocked),12/29/18,13:29:20,00:00:00
Google,12/29/18,13:29:20,00:00:01
Gmail,12/29/18,13:29:20,00:00:03
Google,12/29/18,13:29:26,00:00:04
Maps,12/29/18,13:29:30,00:00:05
Maps,12/29/18,13:29:36,00:00:04
Google,12/29/18,13:29:41,00:00:18
Lite,12/29/18,13:30:00,00:01:52
Chrome,12/29/18,13:31:52,00:02:42
Google,12/29/18,13:34:34,00:01:07
Screen off,12/29/18,13:35:41,00:10:13
Screen on (unlocked),12/29/18,13:45:54,00:00:01
Google,12/29/18,13:45:55,00:00:10
OlaCabs,12/29/18,13:46:04,00:03:00
Google,12/29/18,13:49:04,00:00:02
Google,12/29/18,13:49:09,00:00:07
Screen off (locked),12/29/18,13:49:15,00:00:19
Screen on (locked),12/29/18,13:49:35,00:00:00
Screen on (unlocked),12/29/18,13:49:35,00:00:00
Google,12/29/18,13:49:35,00:00:01
Instagram,12/29/18,13:49:37,00:00:05
Google,12/29/18,13:49:43,00:00:02
Screen off (locked),12/29/18,13:49:45,00:00:29
Screen on (locked),12/29/18,13:50:14,00:00:02
Screen off (locked),12/29/18,13:50:16,00:01:13
Screen off,12/29/18,13:51:28,00:00:00
Screen on (unlocked),12/29/18,13:51:28,00:00:01
Google,12/29/18,13:51:29,00:00:23
Phone,12/29/18,13:51:53,00:00:10
Google,12/29/18,13:52:05,00:00:01
Screen off (locked),12/29/18,13:52:07,00:00:13
Screen on (locked),12/29/18,13:52:20,00:00:00
Screen on (unlocked),12/29/18,13:52:20,00:00:00
Google,12/29/18,13:52:21,00:00:02
Phone,12/29/18,13:52:23,00:00:01
Google,12/29/18,13:52:24,00:00:01
Chrome,12/29/18,13:52:26,00:00:02
Google,12/29/18,13:52:28,00:00:02
Screen off (locked),12/29/18,13:52:30,00:01:57
Screen on (locked),12/29/18,13:54:27,00:00:00
Screen on (unlocked),12/29/18,13:54:27,00:00:00
Google,12/29/18,13:54:28,00:00:14
Phone,12/29/18,13:54:42,00:00:16
Google,12/29/18,13:54:58,00:00:04
Screen off (locked),12/29/18,13:55:01,00:00:16
Screen on (locked),12/29/18,13:55:18,00:00:00
Screen on (unlocked),12/29/18,13:55:18,00:00:00
Google,12/29/18,13:55:18,00:00:01
Chrome,12/29/18,13:55:20,00:00:40
Google,12/29/18,13:56:01,00:00:02
Screen off (locked),12/29/18,13:56:03,00:00:44
Screen on (locked),12/29/18,13:56:47,00:00:02
Screen on (unlocked),12/29/18,13:56:48,00:00:00
Google,12/29/18,13:56:48,00:00:06
Instagram,12/29/18,13:56:54,00:01:19
Google,12/29/18,13:58:13,00:00:01
Screen off (locked),12/29/18,13:58:15,00:00:16
Screen on (locked),12/29/18,13:58:31,00:00:04
Screen off (locked),12/29/18,13:58:35,00:07:32
Screen on (locked),12/29/18,14:06:07,00:00:01
Screen on (unlocked),12/29/18,14:06:09,00:00:02
Phone,12/29/18,14:06:11,00:00:32
Google,12/29/18,14:06:43,00:00:06
Google Pay,12/29/18,14:06:49,00:00:01
Google,12/29/18,14:06:50,00:00:02
Screen off (locked),12/29/18,14:06:52,00:11:31
Screen on (locked),12/29/18,14:18:22,00:00:11
Screen off (locked),12/29/18,14:18:33,00:04:44
Screen on (locked),12/29/18,14:23:17,00:00:01
Screen on (unlocked),12/29/18,14:23:18,00:00:03
Screen off (locked),12/29/18,14:23:21,00:12:10
Screen off,12/29/18,14:35:31,00:00:00
Screen on (unlocked),12/29/18,14:35:31,00:00:04
Google,12/29/18,14:35:35,00:00:07
Messenger,12/29/18,14:35:41,00:01:31
Google,12/29/18,14:37:13,00:00:02
Messenger,12/29/18,14:37:15,00:00:05
Google,12/29/18,14:37:22,00:00:06
Screen off (locked),12/29/18,14:37:28,00:30:03
Screen on (locked),12/29/18,15:07:31,00:00:01
Google,12/29/18,15:07:31,00:00:20
Screen on (unlocked),12/29/18,15:07:52,00:00:18
Phone,12/29/18,15:08:10,00:00:10
Google,12/29/18,15:08:19,00:00:01
Phone,12/29/18,15:08:20,00:01:04
Google,12/29/18,15:09:23,00:00:02
Screen off (locked),12/29/18,15:09:26,00:00:08
Screen on (locked),12/29/18,15:09:34,00:00:14
Screen off (locked),12/29/18,15:09:48,00:00:33
Screen on (locked),12/29/18,15:10:22,00:00:01
Screen on (unlocked),12/29/18,15:10:23,00:00:00
Google,12/29/18,15:10:23,00:00:01
Phone,12/29/18,15:10:24,00:00:59
Google,12/29/18,15:11:23,00:00:01
Screen off (locked),12/29/18,15:11:24,00:01:06
Screen on (locked),12/29/18,15:12:30,00:00:02
Screen on (unlocked),12/29/18,15:12:32,00:00:00
Google,12/29/18,15:12:32,00:00:07
Screen off (locked),12/29/18,15:12:39,00:02:19
Screen on (locked),12/29/18,15:14:58,00:00:00
Screen on (unlocked),12/29/18,15:14:59,00:00:01
Google,12/29/18,15:14:59,00:00:12
Screen off (locked),12/29/18,15:15:11,00:00:01
Screen on (locked),12/29/18,15:15:12,00:00:01
Screen on (unlocked),12/29/18,15:15:12,00:00:00
Google,12/29/18,15:15:13,00:00:03
Phone,12/29/18,15:15:18,00:00:01
Google,12/29/18,15:15:18,00:01:33
Screen off,12/29/18,15:16:51,01:04:18
Screen on (locked),12/29/18,16:21:09,00:00:01
Screen on (unlocked),12/29/18,16:21:11,00:00:02
Google,12/29/18,16:21:13,00:00:04
Chrome,12/29/18,16:21:17,00:00:19
Google,12/29/18,16:21:35,00:00:02
Messenger,12/29/18,16:21:38,00:01:42
WhatsApp,12/29/18,16:23:20,00:00:31
Google,12/29/18,16:23:50,00:00:01
Instagram,12/29/18,16:23:51,00:01:16
Google,12/29/18,16:25:07,00:00:01
Messenger,12/29/18,16:25:09,00:00:18
Google,12/29/18,16:25:26,00:00:01
Instagram,12/29/18,16:25:27,00:00:44
Google,12/29/18,16:26:11,00:00:02
Screen off (locked),12/29/18,16:26:13,00:45:28
Screen on (locked),12/29/18,17:11:41,00:00:11
Screen off (locked),12/29/18,17:11:52,01:27:49
Screen on (locked),12/29/18,18:39:41,00:00:11
Screen off (locked),12/29/18,18:39:52,00:00:01
Screen on (locked),12/29/18,18:39:53,00:00:02
Screen on (unlocked),12/29/18,18:39:55,00:00:03
Snapchat,12/29/18,18:39:58,00:00:57
Google,12/29/18,18:40:55,00:00:05
Screen off (locked),12/29/18,18:41:00,00:16:01
Screen on (locked),12/29/18,18:57:01,00:00:02
Screen on (unlocked),12/29/18,18:57:02,00:00:01
Google,12/29/18,18:57:03,00:00:06
Google,12/29/18,18:57:10,00:00:03
Screen off (locked),12/29/18,18:57:14,00:00:19
Screen on (locked),12/29/18,18:57:32,00:00:01
Screen on (unlocked),12/29/18,18:57:34,00:00:00
Google,12/29/18,18:57:34,00:00:01
Chrome,12/29/18,18:57:35,00:00:05
Google,12/29/18,18:57:40,00:00:01
Screen off (locked),12/29/18,18:57:41,00:01:05
Screen on (locked),12/29/18,18:58:46,00:00:00
Screen on (unlocked),12/29/18,18:58:46,00:00:00
Google,12/29/18,18:58:46,00:00:03
Instagram,12/29/18,18:58:49,00:01:03
Google,12/29/18,18:59:52,00:00:02
Screen off (locked),12/29/18,18:59:53,00:00:40
Screen on (locked),12/29/18,19:00:33,00:00:02
Screen off (locked),12/29/18,19:00:35,00:00:09
Screen on (locked),12/29/18,19:00:44,00:00:03
Screen on (unlocked),12/29/18,19:00:47,00:00:02
Google,12/29/18,19:00:49,00:00:04
Instagram,12/29/18,19:00:53,00:00:02
Google,12/29/18,19:00:55,00:00:02
Screen off (locked),12/29/18,19:00:57,00:00:12
Screen on (locked),12/29/18,19:01:09,00:00:02
Screen off (locked),12/29/18,19:01:10,00:00:11
Screen on (locked),12/29/18,19:01:21,00:00:11
Screen off (locked),12/29/18,19:01:32,00:00:30
Screen on (locked),12/29/18,19:02:02,00:00:01
Screen on (unlocked),12/29/18,19:02:03,00:00:00
Google,12/29/18,19:02:03,00:00:03
Swiggy,12/29/18,19:02:06,00:03:58
Google,12/29/18,19:06:06,00:00:04
Screen off (locked),12/29/18,19:06:10,00:01:26
Screen on (locked),12/29/18,19:07:36,00:00:00
Screen on (unlocked),12/29/18,19:07:36,00:00:00
Google,12/29/18,19:07:37,00:00:01
WhatsApp,12/29/18,19:07:37,00:00:29
Google,12/29/18,19:08:06,00:00:09
Screen off (locked),12/29/18,19:08:15,00:05:51
Screen on (locked),12/29/18,19:14:07,00:00:02
Screen off (locked),12/29/18,19:14:08,00:00:05
Screen on (locked),12/29/18,19:14:13,00:00:02
Screen off (locked),12/29/18,19:14:15,00:00:04
Screen on (locked),12/29/18,19:14:19,00:00:02
Screen off (locked),12/29/18,19:14:21,00:00:20
Screen on (locked),12/29/18,19:14:41,00:00:02
Screen on (unlocked),12/29/18,19:14:43,00:00:02
WhatsApp,12/29/18,19:14:45,00:00:12
Google,12/29/18,19:14:57,00:00:02
Screen off (locked),12/29/18,19:14:59,00:00:10
Screen on (locked),12/29/18,19:15:08,00:00:02
Screen off (locked),12/29/18,19:15:10,00:00:10
Screen on (locked),12/29/18,19:15:20,00:00:03
Screen on (unlocked),12/29/18,19:15:24,00:00:00
Google,12/29/18,19:15:24,00:00:05
Snapchat,12/29/18,19:15:29,00:00:49
Google,12/29/18,19:16:18,00:00:02
Screen off (locked),12/29/18,19:16:20,00:00:09
Screen on (locked),12/29/18,19:16:28,00:00:02
Screen off (locked),12/29/18,19:16:30,00:00:45
Screen on (locked),12/29/18,19:17:16,00:00:01
Phone,12/29/18,19:17:16,00:00:36
Screen on (unlocked),12/29/18,19:17:52,00:00:00
Google,12/29/18,19:17:52,00:00:01
Snapchat,12/29/18,19:17:53,00:00:04
Google,12/29/18,19:17:58,00:00:02
Screen off (locked),12/29/18,19:18:00,00:02:07
Screen on (locked),12/29/18,19:20:07,00:00:02
Screen on (unlocked),12/29/18,19:20:09,00:00:00
Google,12/29/18,19:20:09,00:00:01
Instagram,12/29/18,19:20:10,00:00:26
Google,12/29/18,19:20:36,00:00:03
Swiggy,12/29/18,19:20:39,00:00:03
Instagram,12/29/18,19:20:42,00:00:27
Google,12/29/18,19:21:09,00:00:02
Swiggy,12/29/18,19:21:12,00:00:40
Google,12/29/18,19:21:51,00:00:02
Screen off (locked),12/29/18,19:21:53,00:00:27
Screen on (locked),12/29/18,19:22:20,00:00:00
Screen on (unlocked),12/29/18,19:22:20,00:00:00
Google,12/29/18,19:22:20,00:00:02
Swiggy,12/29/18,19:22:23,00:00:10
Google,12/29/18,19:22:34,00:00:04
Swiggy,12/29/18,19:22:38,00:00:12
Screen off (locked),12/29/18,19:22:51,00:01:18
Screen on (locked),12/29/18,19:24:09,00:00:01
Screen on (unlocked),12/29/18,19:24:10,00:00:00
Google,12/29/18,19:24:11,00:00:01
Swiggy,12/29/18,19:24:12,00:00:15
Screen off (locked),12/29/18,19:24:26,00:01:26
Screen on (locked),12/29/18,19:25:52,00:00:02
Screen off (locked),12/29/18,19:25:54,00:00:13
Screen on (locked),12/29/18,19:26:07,00:00:00
Screen on (unlocked),12/29/18,19:26:07,00:00:01
Google,12/29/18,19:26:08,00:00:01
Swiggy,12/29/18,19:26:10,00:00:04
Google,12/29/18,19:26:14,00:00:02
Screen off (locked),12/29/18,19:26:16,00:01:32
Screen on (locked),12/29/18,19:27:48,00:00:02
Screen off (locked),12/29/18,19:27:50,00:00:16
Screen on (locked),12/29/18,19:28:06,00:00:01
Phone,12/29/18,19:28:07,00:00:18
Google,12/29/18,19:28:24,00:00:00
Screen on (unlocked),12/29/18,19:28:25,00:00:03
Screen off (locked),12/29/18,19:28:28,00:07:45
Screen on (locked),12/29/18,19:36:13,00:00:01
Screen on (unlocked),12/29/18,19:36:14,00:00:00
Google,12/29/18,19:36:14,00:00:03
Swiggy,12/29/18,19:36:17,00:00:24
Phone,12/29/18,19:36:41,00:00:20
Swiggy,12/29/18,19:37:01,00:00:15
Instagram,12/29/18,19:37:18,00:03:04
Google,12/29/18,19:40:23,00:00:01
Instagram,12/29/18,19:40:24,00:00:04
Google,12/29/18,19:40:28,00:00:04
WhatsApp,12/29/18,19:40:32,00:00:10
Instagram,12/29/18,19:40:44,00:03:42
Google,12/29/18,19:44:26,00:00:03
Screen off (locked),12/29/18,19:44:29,00:01:37
Screen on (locked),12/29/18,19:46:06,00:00:01
Google,12/29/18,19:46:07,00:00:00
Screen on (unlocked),12/29/18,19:46:07,00:00:02
Phone,12/29/18,19:46:09,00:00:12
Google,12/29/18,19:46:21,00:00:01
Google,12/29/18,19:46:23,00:00:02
Screen off (locked),12/29/18,19:46:25,00:00:08
Screen on (locked),12/29/18,19:46:32,00:00:15
Screen off (locked),12/29/18,19:46:47,00:22:13
Screen on (locked),12/29/18,20:09:00,00:00:02
Screen on (unlocked),12/29/18,20:09:02,00:00:02
WhatsApp,12/29/18,20:09:04,00:00:04
Google,12/29/18,20:09:08,00:00:01
Instagram,12/29/18,20:09:10,00:02:06
Google,12/29/18,20:11:16,00:00:01
Twitter,12/29/18,20:11:17,00:02:12
Google,12/29/18,20:13:29,00:00:01
WhatsApp,12/29/18,20:13:30,00:00:07
Google,12/29/18,20:13:38,00:00:02
Messenger,12/29/18,20:13:40,00:00:35
Google,12/29/18,20:14:15,00:00:01
Instagram,12/29/18,20:14:16,00:01:28
WhatsApp,12/29/18,20:15:44,00:00:18
Google,12/29/18,20:16:02,00:00:01
WhatsApp,12/29/18,20:16:03,00:00:07
Google,12/29/18,20:16:11,00:00:02
Snapchat,12/29/18,20:16:12,00:01:21
Google,12/29/18,20:17:33,00:00:02
Instagram,12/29/18,20:17:35,00:00:01
Google,12/29/18,20:17:36,00:00:02
Screen off (locked),12/29/18,20:17:38,00:01:36
Screen on (locked),12/29/18,20:19:14,00:00:02
Screen on (unlocked),12/29/18,20:19:15,00:00:00
Google,12/29/18,20:19:15,00:00:06
Settings,12/29/18,20:19:21,00:00:26
Google,12/29/18,20:19:47,00:00:03
Photos,12/29/18,20:19:50,00:01:11
Google,12/29/18,20:21:00,00:00:02
Screen off (locked),12/29/18,20:21:02,00:04:20
Screen on (locked),12/29/18,20:25:23,00:00:02
Screen off (locked),12/29/18,20:25:24,00:00:12
Screen on (locked),12/29/18,20:25:36,00:00:02
Screen off (locked),12/29/18,20:25:38,00:00:14
Screen on (locked),12/29/18,20:25:52,00:00:00
Screen on (unlocked),12/29/18,20:25:52,00:00:00
Google,12/29/18,20:25:53,00:00:01
Screen off (locked),12/29/18,20:25:54,00:03:06
Screen on (locked),12/29/18,20:29:00,00:00:02
Screen off (locked),12/29/18,20:29:02,00:01:41
Screen on (locked),12/29/18,20:30:43,00:00:00
Screen on (unlocked),12/29/18,20:30:44,00:00:02
WhatsApp,12/29/18,20:30:45,00:01:02
Google,12/29/18,20:31:48,00:00:18
WhatsApp,12/29/18,20:32:06,00:00:30
Google,12/29/18,20:32:36,00:00:34
Chrome,12/29/18,20:33:10,00:00:14
Google,12/29/18,20:33:26,00:00:03
WhatsApp,12/29/18,20:33:29,00:01:42
Google,12/29/18,20:35:11,00:00:08
YouTube,12/29/18,20:35:19,00:02:29
Google,12/29/18,20:37:49,00:00:16
WhatsApp,12/29/18,20:38:07,00:01:26
Google,12/29/18,20:39:33,00:00:15
Chrome,12/29/18,20:39:49,00:00:31
Google,12/29/18,20:40:20,00:00:05
WhatsApp,12/29/18,20:40:25,00:00:10
Google,12/29/18,20:40:35,00:00:01
Chrome,12/29/18,20:40:36,00:01:47
WhatsApp,12/29/18,20:42:24,00:00:04
Google,12/29/18,20:42:28,00:01:00
WhatsApp,12/29/18,20:43:28,00:00:55
Google,12/29/18,20:44:23,00:00:02
Screen off (locked),12/29/18,20:44:25,00:02:40
Screen on (locked),12/29/18,20:47:05,00:00:02
Screen on (unlocked),12/29/18,20:47:07,00:00:00
Google,12/29/18,20:47:07,00:00:13
Screen off (locked),12/29/18,20:47:21,00:34:00
Screen on (locked),12/29/18,21:21:21,00:00:11
Screen off (locked),12/29/18,21:21:31,00:25:57
Screen on (locked),12/29/18,21:47:28,00:00:11
Screen off (locked),12/29/18,21:47:39,00:11:09
Screen on (locked),12/29/18,21:58:48,00:00:03
Screen on (unlocked),12/29/18,21:58:51,00:00:03
Snapchat,12/29/18,21:58:54,00:00:22
Google,12/29/18,21:59:16,00:00:02
Screen off (locked),12/29/18,21:59:18,00:00:04
Screen on (locked),12/29/18,21:59:22,00:00:11
Screen off (locked),12/29/18,21:59:34,00:26:53
Screen on (locked),12/29/18,22:26:27,00:00:02
Screen on (unlocked),12/29/18,22:26:29,00:00:03
WhatsApp,12/29/18,22:26:32,00:04:56
Google,12/29/18,22:31:28,00:00:16
Chrome,12/29/18,22:31:44,00:01:25
Google,12/29/18,22:33:10,00:00:15
WhatsApp,12/29/18,22:33:26,00:00:29
Google,12/29/18,22:33:56,00:00:01
Instagram,12/29/18,22:33:57,00:00:48
WhatsApp,12/29/18,22:34:48,00:00:39
Google,12/29/18,22:35:27,00:00:02
Screen off (locked),12/29/18,22:35:29,00:00:04
Screen on (locked),12/29/18,22:35:33,00:00:02
Screen off (locked),12/29/18,22:35:35,00:00:55
Screen on (locked),12/29/18,22:36:30,00:00:02
Screen on (unlocked),12/29/18,22:36:32,00:00:00
Google,12/29/18,22:36:32,00:01:08
Screen off (locked),12/29/18,22:37:40,00:00:02
Screen on (locked),12/29/18,22:37:42,00:00:11
Screen off (locked),12/29/18,22:37:53,00:00:46
Screen on (locked),12/29/18,22:38:39,00:00:11
Screen off (locked),12/29/18,22:38:50,00:00:17
Screen on (locked),12/29/18,22:39:07,00:00:01
Screen on (unlocked),12/29/18,22:39:09,00:00:00
Google,12/29/18,22:39:09,00:00:01
Snapchat,12/29/18,22:39:09,00:01:51
Google,12/29/18,22:41:06,00:00:08
Screen off (locked),12/29/18,22:41:13,00:00:31
Screen on (locked),12/29/18,22:41:44,00:00:01
Screen on (unlocked),12/29/18,22:41:45,00:00:00
Google,12/29/18,22:41:46,00:00:10
Google Play Music,12/29/18,22:41:56,00:00:55
Screen off (locked),12/29/18,22:42:51,00:38:12
Screen on (locked),12/29/18,23:21:03,00:01:01
Screen off (locked),12/29/18,23:22:04,00:08:05
Screen on (locked),12/29/18,23:30:10,00:00:02
Screen on (unlocked),12/29/18,23:30:12,00:00:04
Snapchat,12/29/18,23:30:16,00:00:11
Google,12/29/18,23:30:27,00:00:05
Screen off (locked),12/29/18,23:30:32,00:15:34
Screen on (locked),12/29/18,23:46:06,00:00:00
Screen on (unlocked),12/29/18,23:46:06,00:00:01
Google,12/29/18,23:46:07,00:00:07
WhatsApp,12/29/18,23:46:14,00:00:15
Google,12/29/18,23:46:30,00:00:01
Snapchat,12/29/18,23:46:30,00:00:57
Google,12/29/18,23:47:28,00:00:02
Instagram,12/29/18,23:47:30,00:09:32
Google,12/29/18,23:57:02,00:00:03
YouTube,12/29/18,23:57:05,00:00:54
Instagram,12/29/18,23:57:59,00:02:00
Instagram,12/30/18,00:00:00,00:03:28
Google,12/30/18,00:03:28,00:00:05
Screen off (locked),12/30/18,00:03:33,00:00:01
Screen on (locked),12/30/18,00:03:34,00:00:10
Screen off (locked),12/30/18,00:03:44,01:09:03
Screen on (locked),12/30/18,01:12:47,00:00:11
Screen off (locked),12/30/18,01:12:59,00:38:43
Screen on (locked),12/30/18,01:51:41,00:00:03
Screen on (unlocked),12/30/18,01:51:44,00:00:02
